IAS BC-RHCHG1,ICOM - RedHawk - IAS BC-RHCHG1,100-240V single unit charger for RedHawk mic,$105.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F70/F80 - F70D/F80D Series', 'F9011 - F9021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",RedHawk,icom
IAS BC-RHCHG12,ICOM - RedHawk - IAS BC-RHCHG12,100-240V 12 unit charger for the RedHawk mics,"$1,000.00","['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F70/F80 - F70D/F80D Series', 'F9011 - F9021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",RedHawk,icom
IAS BP-RHBATT1,ICOM - RedHawk - IAS BP-RHBATT1,3.8V 1200mAh battery for RedHawk mic,$45.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F70/F80 - F70D/F80D Series', 'F9011 - F9021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",RedHawk,icom
IAS CP-RHLP,ICOM - RedHawk - IAS CP-RHLP,12-24V cigarette lighter plug requiring 2 USB cables,$60.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F70/F80 - F70D/F80D Series', 'F9011 - F9021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",RedHawk,icom
IAS CROSSBAND CONTROLLER,ICOM - Trunking/Network Controller - IAS CROSSBAND CONTROLLER,Analog gateway that provides an easy migration path from analog to digital technology,$501.00,['FR5000 - FR6000 Series'],Trunking/Network Controller,icom
IAS CS-RHSW,ICOM - RedHawk - IAS CS-RHSW,"Utility software to upload stored tracks, optional PC programming, online demos. One per customer needed.",$120.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F70/F80 - F70D/F80D Series', 'F9011 - F9021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",RedHawk,icom
IAS OPC-RHI14,ICOM - RedHawk - IAS OPC-RHI14,"RedHawk 14-pin cable connects GPS mic to radio (works in analog, P25 digital and IDAS)",$275.00,['F9011 - F9021 Series'],RedHawk,icom
IAS OPC-RHI1D,ICOM - RedHawk - IAS OPC-RHI1D,RedHawk cable connects GPS mic to P25 mobile radios (works in both analog and P25 digital). May require AFO mod on radio.,$225.00,"['F1721 - F2721/F2821 Series', 'F9511 - F9521 Series']",RedHawk,icom
IAS OPC-RHI2,ICOM - RedHawk - IAS OPC-RHI2,RedHawk 2-pin cable connects GPS mic to radio,$93.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",RedHawk,icom
IAS OPC-RHI9,ICOM - RedHawk - IAS OPC-RHI9,RedHawk 9-pin cable connects GPS mic to radio (works in analog only),$99.00,"['F3161 - F4161 / F3161D - F4161D Series', 'F70/F80 - F70D/F80D Series']",RedHawk,icom
IAS OPC-RHUSB,ICOM - RedHawk - IAS OPC-RHUSB,USB cable to connect mic with PC or charger adapter. One comes with each microphone.,$30.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F70/F80 - F70D/F80D Series', 'F9011 - F9021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",RedHawk,icom
IAS REDHAWK,ICOM - RedHawk - IAS REDHAWK,Speaker microhpone with GPS receiver. LCD display shows basic orientation of all members within a group. Battery & USB cable included. Cable that hooks from microphone to radio is required.,$584.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F70/F80 - F70D/F80D Series', 'F9011 - F9021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series']",RedHawk,icom
IAS X-BAND 50,ICOM - Configurations - IAS X-BAND 50,VHF FM & UHF FM cross band repeater,"$2,700.00",['X-BAND REPEATER'],Configurations,icom
IAS X-BAND 50 AIR U,ICOM - Configurations - IAS X-BAND 50 AIR U,Airband AM & UHF FM cross band repeater,"$3,495.00",['X-BAND REPEATER'],Configurations,icom
IAS X-BAND 50 AIR V,ICOM - Configurations - IAS X-BAND 50 AIR V,Airband AM & VHF FM cross band repeater,"$3,495.00",['X-BAND REPEATER'],Configurations,icom
IAS X-BAND 50 UU,ICOM - Configurations - IAS X-BAND 50 UU,UHF FM & UHF FM cross band repeater,"$2,700.00",['X-BAND REPEATER'],Configurations,icom
IAS X-BAND 50 VV,ICOM - Configurations - IAS X-BAND 50 VV,VHF FM & VHF FM cross band repeater,"$2,700.00",['X-BAND REPEATER'],Configurations,icom
IASANTSW1,ICOM - Antenna Switches - IASANTSW1,Single antenna switch for base station operation,$580.00,"['FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series']",Antenna Switches,icom
IASANTSW2,ICOM - Antenna Switches - IASANTSW2,Dual antenna switch for base station operation,"$1,019.00","['FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series']",Antenna Switches,icom
IASDP1001,ICOM - Power Equipment & Rack Mounting - IASDP1001,DC distribution panel 12/24VDC with remote power control and SNMP. It can manage up to 12 loads.,"$1,825.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series', 'RF Technologies - Eclipse2 Series']",Power Equipment & Rack Mounting,icom
IASDUP1001,ICOM - Duplexers - IASDUP1001,"136-148 6 cavity 50W internal duplexer, 3MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1002,ICOM - Duplexers - IASDUP1002,"148-160 6 cavity 50W internal duplexer, 3MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1003,ICOM - Duplexers - IASDUP1003,"160-174 6 cavity 50W internal duplexer, 3MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1004,ICOM - Duplexers - IASDUP1004,"136-148 6 cavity 50W internal duplexer, 5MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1005,ICOM - Duplexers - IASDUP1005,"148-160 6 cavity 50W internal duplexer, 5MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1006,ICOM - Duplexers - IASDUP1006,"160-174 6 cavity 50W internal duplexer, 5MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1007,ICOM - Duplexers - IASDUP1007,"136-148 6 cavity 50W internal duplexer, 10MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1008,ICOM - Duplexers - IASDUP1008,"148-160 6 cavity 50W internal duplexer, 10MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1009,ICOM - Duplexers - IASDUP1009,"160-174 6 cavity 50W internal duplexer, 10MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1010,ICOM - Duplexers - IASDUP1010,144-190MHz 6 cavity 100W duplexer with 3MHz minimum TX-RX separation,"$2,030.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series', 'RF Technologies - Eclipse2 Series']",Duplexers,icom
IASDUP1011,ICOM - Duplexers - IASDUP1011,"144-174MHz 4 cavity, 350W duplexer, 600kHz TX-RX separation; 32"" tall","$2,665.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Duplexers,icom
IASDUP1012,ICOM - Duplexers - IASDUP1012,"144-174MHz 6 cavity, 350W duplexer, 400kHz TX-RX separation; 32"" tall","$4,400.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series', 'RF Technologies - Eclipse2 Series']",Duplexers,icom
IASDUP1015,ICOM - Duplexers - IASDUP1015,152-175MHz 50W internal duplexer (6-15MHz minimum separation),$510.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1035,ICOM - Duplexers - IASDUP1035,"400-512 4 cavity 100W duplexer, 3MHz TX-RX separation","$1,895.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series', 'RF Technologies - Eclipse2 Series']",Duplexers,icom
IASDUP1036,ICOM - Duplexers - IASDUP1036,"400-440 6 cavity 50W internal duplexer, 5MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1037,ICOM - Duplexers - IASDUP1037,"440-470 6 cavity 50W internal duplexer, 5MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1038,ICOM - Duplexers - IASDUP1038,"470-490 6 cavity 50W internal duplexer, 5MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1039,ICOM - Duplexers - IASDUP1039,"490-512 6 cavity 50W internal duplexer, 5MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1040,ICOM - Duplexers - IASDUP1040,"400-440 6 cavity 50W internal duplexer, 10MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1041,ICOM - Duplexers - IASDUP1041,"440-470 6 cavity 50W internal duplexer, 10MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1042,ICOM - Duplexers - IASDUP1042,"470-490 6 cavity 50W internal duplexer, 10MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1043,ICOM - Duplexers - IASDUP1043,"490-512 6 cavity 50W internal duplexer, 10MHz TX-RX separation",$525.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Duplexers,icom
IASDUP1044,ICOM - Duplexers - IASDUP1044,440-512 6 cavity 100W duplexer with 3MHz minimum TX-RX separation,"$2,050.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'RF Technologies - Eclipse2 Series']",Duplexers,icom
IASDUP50CY,ICOM - Duplexers - IASDUP50CY,CY5000/6000 internal duplexer assembly kit including RF jumpers and screws,$28.61,['CY5000 - CY6000 Repeaters'],Duplexers,icom
IASDUP50FR,ICOM - Duplexers - IASDUP50FR,"FR5000/6000 internal duplexer assembly kit including RF jumpers, mounting bracket and screws",$100.30,['FR5000 - FR6000 Series'],Duplexers,icom
IASE2CS100,ICOM - Software & Cables - IASE2CS100,Programming software for RFT P25/analog repeaters,$210.00,['RF Technologies - Eclipse2 Series'],Software & Cables,icom
IASE2PA152,ICOM - Power Amplifiers - IASE2PA152,"136-174 100W 2RU power amplifier; 19"" rack mountable; requires 13.8V power supply","$3,615.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Power Amplifiers,icom
IASE2PA153,ICOM - Power Amplifiers - IASE2PA153,136-174 100W 2RU additional power amplifier (fits next to IASE2PA152 in chassis),"$3,265.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Power Amplifiers,icom
IASE2PA351,ICOM - Power Amplifiers - IASE2PA351,"375-400MHz 100W 2RU power amplifier; 19"" rack mountable; requires 13.8V power supply","$3,800.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Power Amplifiers,icom
IASE2PA352,ICOM - Power Amplifiers - IASE2PA352,375-400MHz 100W 2RU additional power amplifier (fits next to IASE2PA351 in chassis),"$3,400.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Power Amplifiers,icom
IASE2PA505,ICOM - Power Amplifiers - IASE2PA505,"400-430MHz 100W 2RU power amplifier; 19"" rack mountable; requires 13.8V power supply","$3,800.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Power Amplifiers,icom
IASE2PA506,ICOM - Power Amplifiers - IASE2PA506,"440-470MHz 100W 2RU power amplifier; 19"" rack mountable; requires 13.8V power supply","$3,800.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Power Amplifiers,icom
IASE2PA507,ICOM - Power Amplifiers - IASE2PA507,"470-490MHz 100W 2RU power amplifier; 19"" rack mountable; requires 13.8V power supply","$3,800.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Power Amplifiers,icom
IASE2PA508,ICOM - Power Amplifiers - IASE2PA508,"480-520MHz 100W 2RU power amplifier; 19"" rack mountable; requires 13.8V power supply","$3,800.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Power Amplifiers,icom
IASE2PA509,ICOM - Power Amplifiers - IASE2PA509,400-430MHz 100W 2RU additional power amplifier (fits next to IASE2PA505 in chassis),"$3,400.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Power Amplifiers,icom
IASE2PA510,ICOM - Power Amplifiers - IASE2PA510,440-470MHz 100W 2RU additional power amplifier (fits next to IASE2PA506 in chassis),"$3,400.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Power Amplifiers,icom
IASE2PA511,ICOM - Power Amplifiers - IASE2PA511,470-490MHz 100W 2RU additional power amplifier (fits next to IASE2PA507 in chassis),"$3,400.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Power Amplifiers,icom
IASE2PA512,ICOM - Power Amplifiers - IASE2PA512,480-520MHz 100W 2RU additional power amplifier (fits next to IASE2PA508 in chassis),"$3,400.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Power Amplifiers,icom
IASIV1300,ICOM - Power Equipment & Rack Mounting - IASIV1300,Site inverter 300W 12/24VDC; 1RU 19” rack mountable,$675.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series', 'RF Technologies - Eclipse2 Series']",Power Equipment & Rack Mounting,icom
IASKF7P,ICOM - Software & Cables - IASKF7P,System Owner Master Key (SOMK); USB Dongle and CS-F7500ASK “P25 Advanced System Key (ASK) Manager Application” Note: Available only to P25 trunking system owners and requires the completion of the “P25 System Key Request Form” by the P25 Trunking System Owner,$500.00,"['F7010 - F7020 Series', 'F7510 - F7520 Series']",Software & Cables,icom
IASKF7S,ICOM - Software & Cables - IASKF7S,Accessory Advanced System Key (AASK) USB dongle required for programming P25 trunking parameters. Note: shipped unprogrammed; requires P25 trunking system owner to program,$225.00,"['F7010 - F7020 Series', 'F7510 - F7520 Series']",Software & Cables,icom
IASMNT1005,ICOM - Mounting hardware - IASMNT1005,Internal universal accessory mounting plate - use to mount duplexers/pre-selectors into FR5000/FR6000,$36.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series']",Mounting Hardware,icom
IASMNT1028,ICOM - Racks - IASMNT1028,"28x19, 16U desktop 2-post rack; 350lb weight capacity",$395.00,"['X-BAND REPEATER', 'CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series', 'RF Technologies - Eclipse2 Series']",Racks,icom
IASMNT1030,ICOM - Cabinets - IASMNT1030,"30"" (17RU) locking indoor cabinet","$1,165.00","['X-BAND REPEATER', 'CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series', 'RF Technologies - Eclipse2 Series']",Cabinets,icom
IASMNT1042,ICOM - Racks - IASMNT1042,"42x19 welded steel 2-post rack; 24U, 1,500lb weight capacity",$750.00,"['X-BAND REPEATER', 'CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series', 'RF Technologies - Eclipse2 Series']",Racks,icom
IASMNT1046,ICOM - Cabinets - IASMNT1046,"46"" (26RU) locking indoor cabinet","$2,280.00","['X-BAND REPEATER', 'CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series', 'RF Technologies - Eclipse2 Series']",Cabinets,icom
IASMNT1060,ICOM - Cabinets - IASMNT1060,"60"" (34RU) locking indoor cabinet","$3,190.00","['X-BAND REPEATER', 'CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series', 'RF Technologies - Eclipse2 Series']",Cabinets,icom
IASMNT1063,ICOM - Racks - IASMNT1063,"63x19 welded steel 2-post rack; 63U, 1,500lb weight capacity",$995.00,"['X-BAND REPEATER', 'CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series', 'RF Technologies - Eclipse2 Series']",Racks,icom
IASMNT1070,ICOM - Racks - IASMNT1070,"70x19 welded steel 2-post rack; 40U, 1,500lb weight capacity","$1,025.00","['X-BAND REPEATER', 'CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series', 'RF Technologies - Eclipse2 Series']",Racks,icom
IASMNT1100,ICOM - Power Equipment & Rack Mounting - IASMNT1100,20A power supply rackmount kit; holds 1 or 2 power supplies,$27.00,"['FR5000 - FR6000 Series', 'FR5200H - FR6200H Series']",Power Equipment & Rack Mounting,icom
IASMNT1105,ICOM - Power Equipment & Rack Mounting - IASMNT1105,Battery charger rackmount kit holds 1 to 2 chargers,$265.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Power Equipment & Rack Mounting,icom
IASPR1001,ICOM - Pre-Selectors - IASPR1001,136-150MHz 4 cavity pre-selector (assembly kit required with FR5000),$700.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'IAS 120D - 150D Series']",Pre-Selectors,icom
IASPR1002,ICOM - Pre-Selectors - IASPR1002,150-174MHz 4 cavity pre-selector (assembly kit required with FR5000),$700.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'IAS 120D - 150D Series']",Pre-Selectors,icom
IASPR1010,ICOM - Pre-Selectors - IASPR1010,400-440MHz 4 cavity pre-selector (assembly kit required with FR6000),$700.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'IAS 120D - 150D Series']",Pre-Selectors,icom
IASPR1011,ICOM - Pre-Selectors - IASPR1011,440-520MHz 4 cavity pre-selector (assembly kit required with FR6000),$700.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'IAS 120D - 150D Series']",Pre-Selectors,icom
IASPR50FR,ICOM - Pre-Selectors - IASPR50FR,"FR5000/6000 internal pre-selector assembly kit including RF jumpers, mounting bracket and screws",$145.00,['FR5000 - FR6000 Series'],Pre-Selectors,icom
IASPS1020,ICOM - Power Equipment & Rack Mounting - IASPS1020,"20A power supply 13.8VDC, 120/220V; 2RU rack mountable",$500.00,"['FR5000 - FR6000 Series', 'FR5200H - FR6200H Series']",Power Equipment & Rack Mounting,icom
IASPS1021,ICOM - Power Equipment & Rack Mounting - IASPS1021,20A power supply 13.8VDC; 2nd PS for IASPS1020,$365.00,"['FR5000 - FR6000 Series', 'FR5200H - FR6200H Series']",Power Equipment & Rack Mounting,icom
IASPS1022,ICOM - Power Equipment & Rack Mounting - IASPS1022,12V/30A PS/battery charger; 1RU,$830.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series']",Power Equipment & Rack Mounting,icom
IASPS1035,ICOM - Power Equipment & Rack Mounting - IASPS1035,Single 35A module power supply - 2RU rack mountable (4 module capable),"$1,300.00","['FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'FR9010 - FR9020 Series']",Power Equipment & Rack Mounting,icom
IASPS1036,ICOM - Power Equipment & Rack Mounting - IASPS1036,Additional 35A power module (mounts inside the IASPS1070),$430.00,"['FR5000 - FR6000 Series', 'FR5200H - FR6200H Series']",Power Equipment & Rack Mounting,icom
IASPS1070,ICOM - Power Equipment & Rack Mounting - IASPS1070,Dual module 70A power supply - 2RU rack mountable (4 module capable),"$1,650.00","['FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series', 'FR9010 - FR9020 Series']",Power Equipment & Rack Mounting,icom
IASTUN1001,ICOM - Software & Cables - IASTUN1001,Icom to tune your system products,$0.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'IAS 120D - 150D Series', 'RF Technologies - Eclipse2 Series']",Software & Cables,icom
ICT CS120-20A/IC06,ICOM - Power Supplies - ICT CS120-20A/IC06,110V power supply & cabinet for control station use on P25 radios,$250.00,"['F1721 - F2721/F2821 Series', 'F9511 - F9521 Series']",Power Supplies,icom
ICT CS120-20AG/IC04,ICOM - Power Supplies - ICT CS120-20AG/IC04,110V power supply and cabinet for control station use for F5011/5021/F5121/F5220,$250.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series']",Power Supplies,icom
ICT CS120-20AG/IC09,ICOM - Power Supplies - ICT CS120-20AG/IC09,110V power supply and cabinet for control station use for F5061/6061,$250.00,"['F5061 - F6061 & F5061D - F6061D Series', 'F5360D - F6360D Series']",Power Supplies,icom
ICT CS120-30A/IC08,ICOM - Power Supplies - ICT CS120-30A/IC08,110V power supply and cabinet for control station use for F9511HT,$700.00,['F9511 - F9521 Series'],Power Supplies,icom
ICT IC04 220V,ICOM - Power Supplies - ICT IC04 220V,220V power supply and cabinet for control station use for F5011/5021,$275.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series']",Power Supplies,icom
ICT IC06 220V,ICOM - Power Supplies - ICT IC06 220V,220V power supply & cabinet for control station use on P25 radios,$255.00,"['F1721 - F2721/F2821 Series', 'F9511 - F9521 Series']",Power Supplies,icom
ICT IC09 220V,ICOM - Power Supplies - ICT IC09 220V,220V power supply and cabinet for control station use for F5061/6061,$275.00,"['F5061 - F6061 & F5061D - F6061D Series', 'F5360D - F6360D Series']",Power Supplies,icom
IMPACT HD3-I3,ICOM - Microphones - IMPACT HD3-I3,Heavy duty speaker mic w/3.5mm accessory jack (2-pin screw down connector),$59.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F3210D - F4210D Series', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Microphones,icom
IMPACT HD3-I5,ICOM - Microphones - IMPACT HD3-I5,Heavy duty use speaker mic with 3.5mm accessory jack (9-pin),$76.00,"['F3161 - F4161 / F3161D - F4161D Series', 'F70/F80 - F70D/F80D Series', 'F50V/F60V Series (Discontinued)']",Microphones,icom
IMPACT HD3-I6,ICOM - Microphones - IMPACT HD3-I6,Lightweight heavy duty use speaker mic with 3.5mm accessory jack (14-pin connector),$98.00,"['F3261D - F4261D Series', 'F3360D - F4360D Series', 'F9011 - F9021 Series']",Microphones,icom
INSTALL-IAS,ICOM - Accessories - INSTALL-IAS,Install a component into a repeater or an item into a cabinet,$0.00,"['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series']",Accessories,icom
INSTALL-MF,ICOM - Encryption & Internal Modules - INSTALL-MF,Install a component into an LM mobile or portable,$0.00,"['F3161 - F4161 / F3161D - F4161D Series', 'F3400D - F4400D Series', 'F70/F80 - F70D/F80D Series', 'F9011 - F9021 Series', 'F7010 - F7020 Series', 'F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'F7510 - F7520 Series']",Encryption & Internal Modules,icom
ISL-3,ICOM - Trunking - ISL-3,P25 trunking upgrade for the F9011/9511 series radios,$500.00,"['F9011 - F9021 Series', 'F9511 - F9521 Series']",Trunking,icom
